Name,Symbol,Date,Market Cap,Volume,Open,Close
Dai,Dai,2021-07-03,5187937686.0,394126715.0,1.01,1.0
Dai,Dai,2021-07-02,5172827580.0,524746393.0,1.0,1.01
Dai,Dai,2021-07-01,5133348167.0,897610396.0,1.0,1.0
Dai,Dai,2021-06-30,4960778698.0,1564746634.0,0.999998,1.0
Dai,Dai,2021-06-29,4956971358.0,461843973.0,1.0,0.999998
Dai,Dai,2021-06-28,4949183243.0,367526819.0,1.01,1.0
Dai,Dai,2021-06-27,4921970208.0,417872029.0,1.01,1.01
Dai,Dai,2021-06-26,4889650672.0,360624215.0,0.99624,1.01
Dai,Dai,2021-06-25,4926705724.0,284852321.0,1.0,0.99624
Dai,Dai,2021-06-24,4903482771.0,453847023.0,1.0,1.0
Dai,Dai,2021-06-23,4837537938.0,938319009.0,1.0,1.0
Dai,Dai,2021-06-22,4846303262.0,1557299831.0,1.0,1.0
Dai,Dai,2021-06-21,4977973655.0,441289306.0,1.0,1.0
Dai,Dai,2021-06-20,5035611925.0,345422029.0,1.0,1.0
Dai,Dai,2021-06-19,5021340302.0,735440656.0,1.0,1.0
Dai,Dai,2021-06-18,4988287531.0,442336924.0,1.01,1.0
Dai,Dai,2021-06-17,5103813207.0,426977361.0,0.999616,1.01
Dai,Dai,2021-06-16,5126674470.0,531112192.0,1.0,0.999616
Dai,Dai,2021-06-15,5026214220.0,495608780.0,1.0,1.0
Dai,Dai,2021-06-14,4994736662.0,363779327.0,1.0,1.0
Dai,Dai,2021-06-13,4977173326.0,443381748.0,1.0,1.0
Dai,Dai,2021-06-12,4994166239.0,445305997.0,1.0,1.0
Dai,Dai,2021-06-11,4880508756.0,562261664.0,1.0,1.0
Dai,Dai,2021-06-10,4878864603.0,1089033104.0,1.0,1.0
Dai,Dai,2021-06-09,4658695716.0,761946220.0,1.0,1.0
Dai,Dai,2021-06-08,4654351281.0,512905613.0,1.0,1.0
Dai,Dai,2021-06-07,4583005061.0,290376256.0,1.0,1.0
Dai,Dai,2021-06-06,4556323041.0,455314025.0,1.0,1.0
Dai,Dai,2021-06-05,4546525577.0,666373103.0,1.0,1.0
Dai,Dai,2021-06-04,4500086693.0,500590712.0,1.0,1.0
Dai,Dai,2021-06-03,4418979016.0,501404451.0,1.0,1.0
Dai,Dai,2021-06-02,4415086387.0,560108337.0,1.0,1.0
Dai,Dai,2021-06-01,4440488145.0,521563999.0,0.999898,1.0
Dai,Dai,2021-05-31,4433116486.0,576763029.0,1.0,0.999898
Dai,Dai,2021-05-30,4495174823.0,637751621.0,0.999336,1.0
Dai,Dai,2021-05-29,4436860849.0,754755225.0,1.01,0.999336
Dai,Dai,2021-05-28,4392591425.0,704302534.0,1.0,1.01
Dai,Dai,2021-05-27,4373029466.0,880008091.0,0.998606,1.0
Dai,Dai,2021-05-26,4267899673.0,839416491.0,1.0,0.998606
Dai,Dai,2021-05-25,4214647418.0,1242175633.0,1.0,1.0
Dai,Dai,2021-05-24,4050740821.0,2612812314.0,1.0,1.0
Dai,Dai,2021-05-23,4234575003.0,886718150.0,1.0,1.0
Dai,Dai,2021-05-22,4243099943.0,1496623766.0,1.0,1.0
Dai,Dai,2021-05-21,4251440222.0,1686887984.0,1.01,1.0
Dai,Dai,2021-05-20,4376926442.0,3404128802.0,0.994898,1.01
Dai,Dai,2021-05-19,4788633355.0,604971256.0,0.992771,0.994898
Dai,Dai,2021-05-18,4729591696.0,1238713443.0,1.0,0.992771
Dai,Dai,2021-05-17,4686832890.0,1346359003.0,1.0,1.0
Dai,Dai,2021-05-16,4620179233.0,680255463.0,0.999393,1.0
Dai,Dai,2021-05-15,4597620286.0,1296694209.0,1.0,0.999393
Dai,Dai,2021-05-14,4505297648.0,1747567611.0,0.993431,1.0
Dai,Dai,2021-05-13,4639035871.0,946833051.0,1.0,0.993431
Dai,Dai,2021-05-12,4591918690.0,629670927.0,1.0,1.0
Dai,Dai,2021-05-11,4595900937.0,882320351.0,1.0,1.0
Dai,Dai,2021-05-10,4499430226.0,637668911.0,1.0,1.0
Dai,Dai,2021-05-09,4408086615.0,585853961.0,1.0,1.0
Dai,Dai,2021-05-08,4370206604.0,658184321.0,1.0,1.0
Dai,Dai,2021-05-07,4290581874.0,756397898.0,1.0,1.0
Dai,Dai,2021-05-06,4094761049.0,858416744.0,1.0,1.0
Dai,Dai,2021-05-05,3966445920.0,956790115.0,0.999914,1.0
Dai,Dai,2021-05-04,3894578566.0,727933630.0,1.0,0.999914
Dai,Dai,2021-05-03,3781646319.0,269630461.0,1.0,1.0
Dai,Dai,2021-05-02,3730505348.0,356249694.0,1.0,1.0
Dai,Dai,2021-05-01,3657625960.0,283581315.0,0.999394,1.0
Dai,Dai,2021-04-30,3669075252.0,523304117.0,1.0,0.999394
Dai,Dai,2021-04-29,3570467056.0,451046733.0,1.0,1.0
Dai,Dai,2021-04-28,3551580225.0,378037413.0,0.999408,1.0
Dai,Dai,2021-04-27,3484884717.0,506067171.0,1.0,0.999408
Dai,Dai,2021-04-26,3466755750.0,430664663.0,1.0,1.0
Dai,Dai,2021-04-25,3444318494.0,506080883.0,0.999388,1.0
Dai,Dai,2021-04-24,3431371782.0,1150118402.0,1.0,0.999388
Dai,Dai,2021-04-23,3453534580.0,769214362.0,1.0,1.0
Dai,Dai,2021-04-22,3434759752.0,643811663.0,0.994264,1.0
Dai,Dai,2021-04-21,3441227995.0,560407402.0,1.0,0.994264
Dai,Dai,2021-04-20,3426128927.0,882111171.0,0.998839,1.0
Dai,Dai,2021-04-19,3438712732.0,779594099.0,0.998894,0.998839
Dai,Dai,2021-04-18,3438662610.0,398522188.0,1.0,0.998894
Dai,Dai,2021-04-17,3322633591.0,485778232.0,0.996757,1.0
Dai,Dai,2021-04-16,3197460209.0,378647826.0,1.0,0.996757
Dai,Dai,2021-04-15,3147936581.0,547192331.0,1.0,1.0
Dai,Dai,2021-04-14,3168233746.0,1191227135.0,1.0,1.0
Dai,Dai,2021-04-13,3129418363.0,255831904.0,1.0,1.0
Dai,Dai,2021-04-12,3144341190.0,194684505.0,1.0,1.0
Dai,Dai,2021-04-11,3113531052.0,333398126.0,1.0,1.0
Dai,Dai,2021-04-10,3046156927.0,222837453.0,0.998708,1.0
Dai,Dai,2021-04-09,3042130829.0,277568445.0,1.0,0.998708
Dai,Dai,2021-04-08,3053418874.0,344210920.0,1.0,1.0
Dai,Dai,2021-04-07,3063203544.0,360542849.0,0.999978,1.0
Dai,Dai,2021-04-06,3050018661.0,538056298.0,1.0,0.999978
Dai,Dai,2021-04-05,3063684864.0,360007616.0,1.0,1.0
Dai,Dai,2021-04-04,3060622618.0,450964473.0,0.999617,1.0
Dai,Dai,2021-04-03,3034608561.0,636013074.0,1.0,0.999617
Dai,Dai,2021-04-02,2962556910.0,335827807.0,1.0,1.0
Dai,Dai,2021-04-01,3011705402.0,289032330.0,0.999121,1.0
Dai,Dai,2021-03-31,3014474386.0,224782734.0,1.0,0.999121
Dai,Dai,2021-03-30,2987650645.0,294050074.0,0.999255,1.0
Dai,Dai,2021-03-29,2993764422.0,281741482.0,1.0,0.999255
Dai,Dai,2021-03-28,2976048952.0,189542871.0,1.0,1.0
Dai,Dai,2021-03-27,2959347421.0,230529908.0,1.0,1.0
Dai,Dai,2021-03-26,2922014258.0,306734304.0,1.0,1.0
Dai,Dai,2021-03-25,2915360929.0,336498432.0,1.0,1.0
Dai,Dai,2021-03-24,2916556410.0,272528720.0,0.999358,1.0
Dai,Dai,2021-03-23,2920382550.0,312161958.0,1.0,0.999358
Dai,Dai,2021-03-22,2893058265.0,226241244.0,1.0,1.0
Dai,Dai,2021-03-21,2872010683.0,174410524.0,1.0,1.0
Dai,Dai,2021-03-20,2871152682.0,214799477.0,1.0,1.0
Dai,Dai,2021-03-19,2873992089.0,195327289.0,1.0,1.0
Dai,Dai,2021-03-18,2855121286.0,378717046.0,1.0,1.0
Dai,Dai,2021-03-17,2806863352.0,322379697.0,1.0,1.0
Dai,Dai,2021-03-16,2777224739.0,392721922.0,1.0,1.0
Dai,Dai,2021-03-15,2760920084.0,234027719.0,1.01,1.0
Dai,Dai,2021-03-14,2746532427.0,341872888.0,1.0,1.01
Dai,Dai,2021-03-13,2717830655.0,361167058.0,1.0,1.0
Dai,Dai,2021-03-12,2664592770.0,396031827.0,1.0,1.0
Dai,Dai,2021-03-11,2626611377.0,304877855.0,0.999343,1.0
Dai,Dai,2021-03-10,2634061160.0,565988186.0,1.0,0.999343
Dai,Dai,2021-03-09,2571575541.0,348116606.0,1.0,1.0
Dai,Dai,2021-03-08,2551483990.0,507523181.0,0.999341,1.0
Dai,Dai,2021-03-07,2582625204.0,335830904.0,1.0,0.999341
Dai,Dai,2021-03-06,2550377194.0,464517759.0,1.0,1.0
Dai,Dai,2021-03-05,2560638680.0,510340271.0,1.01,1.0
Dai,Dai,2021-03-04,2529513594.0,398983787.0,1.0,1.01
Dai,Dai,2021-03-03,2526670520.0,624533668.0,1.01,1.0
Dai,Dai,2021-03-02,2462539959.0,581999710.0,1.01,1.01
Dai,Dai,2021-03-01,2355458417.0,902006874.0,1.01,1.01
Dai,Dai,2021-02-28,2322934280.0,378421862.0,1.01,1.01
Dai,Dai,2021-02-27,2314997565.0,693470107.0,1.01,1.01
Dai,Dai,2021-02-26,2334553910.0,550926815.0,0.997951,1.01
Dai,Dai,2021-02-25,2324728000.0,806272881.0,1.01,0.997951
Dai,Dai,2021-02-24,2303952211.0,1736980683.0,1.01,1.01
Dai,Dai,2021-02-23,2368499490.0,1032768972.0,1.0,1.01
Dai,Dai,2021-02-22,2384083962.0,316414867.0,1.0,1.0
Dai,Dai,2021-02-21,2357690696.0,499891033.0,1.0,1.0
Dai,Dai,2021-02-20,2323494929.0,363702599.0,1.0,1.0
Dai,Dai,2021-02-19,2300764014.0,369292046.0,1.0,1.0
Dai,Dai,2021-02-18,2254469387.0,388061693.0,1.0,1.0
Dai,Dai,2021-02-17,2196279672.0,615197029.0,1.0,1.0
Dai,Dai,2021-02-16,2118562316.0,535430452.0,1.0,1.0
Dai,Dai,2021-02-15,2069338903.0,362780326.0,0.998298,1.0
Dai,Dai,2021-02-14,2070809898.0,326652030.0,0.999657,0.998298
Dai,Dai,2021-02-13,2047789093.0,330918774.0,0.998051,0.999657
Dai,Dai,2021-02-12,2030169942.0,428421563.0,1.0,0.998051
Dai,Dai,2021-02-11,1965541573.0,487680575.0,1.0,1.0
Dai,Dai,2021-02-10,1951419253.0,471591138.0,0.997284,1.0
Dai,Dai,2021-02-09,1891195984.0,857173197.0,0.99982,0.997284
Dai,Dai,2021-02-08,1801487094.0,444769802.0,1.0,0.99982
Dai,Dai,2021-02-07,1826607595.0,356842602.0,0.998752,1.0
Dai,Dai,2021-02-06,1818259930.0,351357108.0,1.0,0.998752
Dai,Dai,2021-02-05,1769120897.0,474864431.0,1.0,1.0
Dai,Dai,2021-02-04,1735622927.0,391877097.0,0.99934,1.0
Dai,Dai,2021-02-03,1706483387.0,454109691.0,1.0,0.99934
Dai,Dai,2021-02-02,1655223136.0,361448100.0,0.998909,1.0
Dai,Dai,2021-02-01,1645893458.0,279659765.0,1.0,0.998909
Dai,Dai,2021-01-31,1647927266.0,277109006.0,0.995847,1.0
Dai,Dai,2021-01-30,1626810493.0,515920291.0,0.99425,0.995847
Dai,Dai,2021-01-29,1617008898.0,319573467.0,0.996475,0.99425
Dai,Dai,2021-01-28,1605464380.0,419504402.0,1.0,0.996475
Dai,Dai,2021-01-27,1594043516.0,417228891.0,1.0,1.0
Dai,Dai,2021-01-26,1575230489.0,467743067.0,1.0,1.0
Dai,Dai,2021-01-25,1532763463.0,405277105.0,1.0,1.0
Dai,Dai,2021-01-24,1462161634.0,691989368.0,0.998829,1.0
Dai,Dai,2021-01-23,1443167176.0,801774589.0,1.0,0.998829
Dai,Dai,2021-01-22,1412074525.0,590708040.0,1.0,1.0
Dai,Dai,2021-01-21,1408636839.0,473513377.0,0.998163,1.0
Dai,Dai,2021-01-20,1403869964.0,567118648.0,0.999152,0.998163
Dai,Dai,2021-01-19,1404435449.0,334911943.0,1.0,0.999152
Dai,Dai,2021-01-18,1383583488.0,346256204.0,0.99931,1.0
Dai,Dai,2021-01-17,1369636167.0,436555166.0,1.0,0.99931
Dai,Dai,2021-01-16,1291623497.0,876272407.0,0.999468,1.0
Dai,Dai,2021-01-15,1408197772.0,561155346.0,1.0,0.999468
Dai,Dai,2021-01-14,1368857292.0,545721561.0,1.0,1.0
Dai,Dai,2021-01-13,1368345717.0,553820513.0,1.0,1.0
Dai,Dai,2021-01-12,1373642116.0,1119945670.0,1.01,1.0
Dai,Dai,2021-01-11,1430017174.0,583387103.0,1.0,1.01
Dai,Dai,2021-01-10,1414793450.0,537904336.0,1.01,1.0
Dai,Dai,2021-01-09,1391136962.0,794211932.0,0.998569,1.01
Dai,Dai,2021-01-08,1363763940.0,611863916.0,1.0,0.998569
Dai,Dai,2021-01-07,1313903814.0,588501687.0,1.01,1.0
Dai,Dai,2021-01-06,1320464128.0,604680471.0,1.0,1.01
Dai,Dai,2021-01-05,1313564234.0,1156187153.0,1.0,1.0
Dai,Dai,2021-01-04,1237248731.0,571028402.0,1.01,1.0
Dai,Dai,2021-01-03,1184381402.0,1423775892.0,1.01,1.01
Dai,Dai,2021-01-02,1206386946.0,368235239.0,1.0,1.01
Dai,Dai,2021-01-01,1168798537.0,368689973.0,1.0,1.0
Dai,Dai,2020-12-31,1157751638.0,366998032.0,1.0,1.0
Dai,Dai,2020-12-30,1139324984.0,314970496.0,1.0,1.0
Dai,Dai,2020-12-29,1133629308.0,332750769.0,1.01,1.0
Dai,Dai,2020-12-28,1108801925.0,438784567.0,1.01,1.01
Dai,Dai,2020-12-27,1129131575.0,221850757.0,1.01,1.01
Dai,Dai,2020-12-26,1119210792.0,193039048.0,1.0,1.01
Dai,Dai,2020-12-25,1118199010.0,283729034.0,1.0,1.0
Dai,Dai,2020-12-24,1122542253.0,250159993.0,1.01,1.0
Dai,Dai,2020-12-23,1124828786.0,206775846.0,1.0,1.01
Dai,Dai,2020-12-22,1127354335.0,220368979.0,1.0,1.0
Dai,Dai,2020-12-21,1126025514.0,195915214.0,1.0,1.0
Dai,Dai,2020-12-20,1136671407.0,191596410.0,1.0,1.0
Dai,Dai,2020-12-19,1125881485.0,196284164.0,0.999646,1.0
Dai,Dai,2020-12-18,1126334598.0,395162904.0,0.997595,0.999646
Dai,Dai,2020-12-17,1116445402.0,112364298.0,0.999871,0.997595
Dai,Dai,2020-12-16,1099420117.0,136854589.0,1.0,0.999871
Dai,Dai,2020-12-15,1097264907.0,112408351.0,1.0,1.0
Dai,Dai,2020-12-14,1096278224.0,118614752.0,1.0,1.0
Dai,Dai,2020-12-13,1096918108.0,158666933.0,1.0,1.0
Dai,Dai,2020-12-12,1067245734.0,206247419.0,1.0,1.0
Dai,Dai,2020-12-11,1084066686.0,141716014.0,1.01,1.0
Dai,Dai,2020-12-10,1085108811.0,218294053.0,1.0,1.01
Dai,Dai,2020-12-09,1070751653.0,140529351.0,1.0,1.0
Dai,Dai,2020-12-08,1075282317.0,110734793.0,1.01,1.0
Dai,Dai,2020-12-07,1080081107.0,128811624.0,1.01,1.01
Dai,Dai,2020-12-06,1072362248.0,113309552.0,1.0,1.01
Dai,Dai,2020-12-05,1069432514.0,184452630.0,1.01,1.0
Dai,Dai,2020-12-04,1082410957.0,118578020.0,1.01,1.01
Dai,Dai,2020-12-03,1075054852.0,145392322.0,1.0,1.01
Dai,Dai,2020-12-02,1060561105.0,215796542.0,0.999859,1.0
Dai,Dai,2020-12-01,1053153622.0,337464475.0,1.01,0.999859
Dai,Dai,2020-11-30,1032744526.0,93357916.0,1.0,1.01
Dai,Dai,2020-11-29,1018766804.0,97288667.0,1.0,1.0
Dai,Dai,2020-11-28,1018400752.0,126765633.0,1.01,1.0
Dai,Dai,2020-11-27,1018550644.0,783070514.0,1.0,1.01
Dai,Dai,2020-11-26,1046944869.0,140512596.0,1.0,1.0
Dai,Dai,2020-11-25,1040327444.0,177487171.0,0.999601,1.0
Dai,Dai,2020-11-24,1021978287.0,162604641.0,1.0,0.999601
Dai,Dai,2020-11-23,1019106432.0,156130643.0,0.997713,1.0
Dai,Dai,2020-11-22,1021430147.0,149582138.0,1.0,0.997713
Dai,Dai,2020-11-21,1003964085.0,166727833.0,1.0,1.0
Dai,Dai,2020-11-20,994993027.0,122549198.0,1.0,1.0
Dai,Dai,2020-11-19,1003569677.0,153195924.0,1.0,1.0
Dai,Dai,2020-11-18,1016200633.0,197990349.0,1.0,1.0
Dai,Dai,2020-11-17,1016148605.0,106897056.0,1.0,1.0
Dai,Dai,2020-11-16,1017953549.0,112411084.0,1.01,1.0
Dai,Dai,2020-11-15,1008866537.0,506885433.0,1.01,1.01
Dai,Dai,2020-11-14,1004871785.0,110407406.0,1.01,1.01
Dai,Dai,2020-11-13,997895359.0,101844934.0,1.01,1.01
Dai,Dai,2020-11-12,1000763129.0,168508506.0,1.01,1.01
Dai,Dai,2020-11-11,971958282.0,108206429.0,1.0,1.01
Dai,Dai,2020-11-10,965004127.0,206799367.0,1.01,1.0
Dai,Dai,2020-11-09,960402760.0,89595646.0,1.01,1.01
Dai,Dai,2020-11-08,961963364.0,148467815.0,1.01,1.01
Dai,Dai,2020-11-07,960717585.0,130924134.0,1.01,1.01
Dai,Dai,2020-11-06,954813316.0,112431610.0,1.01,1.01
Dai,Dai,2020-11-05,950721834.0,103129634.0,1.01,1.01
Dai,Dai,2020-11-04,960429815.0,89714520.0,1.01,1.01
Dai,Dai,2020-11-03,954232998.0,93962441.0,1.01,1.01
Dai,Dai,2020-11-02,945481140.0,70427627.0,1.01,1.01
Dai,Dai,2020-11-01,934987784.0,70855291.0,1.01,1.01
Dai,Dai,2020-10-31,933332297.0,118365988.0,1.01,1.01
Dai,Dai,2020-10-30,944896121.0,131464458.0,1.01,1.01
Dai,Dai,2020-10-29,949416509.0,113714642.0,1.01,1.01
Dai,Dai,2020-10-28,951070598.0,127696205.0,1.01,1.01
Dai,Dai,2020-10-27,936683109.0,130083586.0,1.0,1.01
Dai,Dai,2020-10-26,941736520.0,64368260.0,1.0,1.0
Dai,Dai,2020-10-25,940605460.0,90068444.0,1.0,1.0
Dai,Dai,2020-10-24,944023837.0,163970085.0,1.01,1.0
Dai,Dai,2020-10-23,920335887.0,240361233.0,0.998911,1.01
Dai,Dai,2020-10-22,925408778.0,123694627.0,0.990162,0.998911
Dai,Dai,2020-10-21,915037891.0,86880011.0,1.01,0.990162
Dai,Dai,2020-10-20,908877157.0,73598516.0,1.01,1.01
Dai,Dai,2020-10-19,912591980.0,71272441.0,1.01,1.01
Dai,Dai,2020-10-18,911111878.0,59381911.0,1.01,1.01
Dai,Dai,2020-10-17,914504042.0,96730872.0,1.01,1.01
Dai,Dai,2020-10-16,916510954.0,104946581.0,1.01,1.01
cEth,cEth,2021-10-16,6142240024.0,8606155.0,77.93,N/A
cEth,cEth,2021-10-15,6079786594.0,179825275.0,76.13,77.93
cEth,cEth,2021-10-14,5940306727.0,254222300.0,72.32,76.13
cEth,cEth,2021-10-13,5528610421.0,11214533.0,70.25,72.32
cEth,cEth,2021-10-12,5568463228.0,1260109.0,71.19,70.25
cEth,cEth,2021-10-11,5445774819.0,151956768.0,68.6,71.19
cEth,cEth,2021-10-10,5533581724.0,355.4,77.52,68.6
cEth,cEth,2021-10-09,5554569919.0,322736049.0,71.54,77.52
cEth,cEth,2021-10-08,5933724139.0,1071703.0,72.08,71.54
cEth,cEth,2021-10-07,5985715115.0,168983132.0,71.95,72.08
cEth,cEth,2021-10-06,6081657332.0,1404019.0,70.58,71.95
cEth,cEth,2021-10-05,5883250074.0,33500197.0,68.16,70.58
cEth,cEth,2021-10-04,5967420553.0,344438295.0,68.72,68.16
cEth,cEth,2021-10-03,6188215589.0,14680630.0,67.98,68.72
cEth,cEth,2021-10-02,6055338696.0,84118206.0,66.4,67.98
cEth,cEth,2021-10-01,5602538030.0,10155855.0,60.35,66.4
cEth,cEth,2021-09-30,5376260661.0,13475431.0,57.13,60.35
cEth,cEth,2021-09-29,5355202287.0,11517834.0,56.52,57.13
cEth,cEth,2021-09-28,5618286099.0,16434855.0,59.21,56.52
cEth,cEth,2021-09-27,5809531840.0,6309177.0,61.59,59.21
cEth,cEth,2021-09-26,5597337378.0,693798.0,58.93,61.59
cEth,cEth,2021-09-25,5634416384.0,32434737.0,58.83,58.93
cEth,cEth,2021-09-24,6077208769.0,3524903.0,63.44,58.83
cEth,cEth,2021-09-23,5882044719.0,149005573.0,61.56,63.44
cEth,cEth,2021-09-22,5146335491.0,10687188.0,55.11,61.56
cEth,cEth,2021-09-21,5389966777.0,139077307.0,59.48,55.11
cEth,cEth,2021-09-20,5910229871.0,9600793.0,66.93,59.48
cEth,cEth,2021-09-19,6075346061.0,3501502.0,68.86,66.93
cEth,cEth,2021-09-18,6039807021.0,68031989.0,68.35,68.86
cEth,cEth,2021-09-17,6255083964.0,98142208.0,71.55,68.35
cEth,cEth,2021-09-16,6387087310.0,341741905.0,72.21,71.55
cEth,cEth,2021-09-15,5761890386.0,114051302.0,68.67,72.21
cEth,cEth,2021-09-14,5688340835.0,92481356.0,66.17,68.67
cEth,cEth,2021-09-13,6003507221.0,5922185.0,68.6,66.17
cEth,cEth,2021-09-12,5717839428.0,126042041.0,65.56,68.6
cEth,cEth,2021-09-11,5749058891.0,3013214.0,64.3,65.56
cEth,cEth,2021-09-10,6175660555.0,18081972.0,69.01,64.3
cEth,cEth,2021-09-09,6332489687.0,37475453.0,70.26,69.01
cEth,cEth,2021-09-08,6582234495.0,86797808.0,69.12,70.26
cEth,cEth,2021-09-07,7387656175.0,15718720.0,78.84,69.12
cEth,cEth,2021-09-06,7410072043.0,2012852.0,79.16,78.84
cEth,cEth,2021-09-05,7331633841.0,16844010.0,77.93,79.16
cEth,cEth,2021-09-04,7416295713.0,8706586.0,78.76,77.93
cEth,cEth,2021-09-03,7164027422.0,183575799.0,76.05,78.76
cEth,cEth,2021-09-02,6981943279.0,13775991.0,76.54,76.05
cEth,cEth,2021-09-01,6351894363.0,512939.0,69.12,76.54
cEth,cEth,2021-08-31,5991752171.0,52559268.0,64.94,69.12
cEth,cEth,2021-08-30,5671249158.0,17059415.0,64.94,64.94
cEth,cEth,2021-08-29,5699796221.0,48880791.0,65.03,64.94
cEth,cEth,2021-08-28,5676796421.0,22703021.0,65.41,65.03
cEth,cEth,2021-08-27,5428854428.0,34773811.0,62.71,65.41
cEth,cEth,2021-08-26,5563867514.0,183019258.0,64.73,62.71
cEth,cEth,2021-08-25,5329691072.0,95110546.0,63.98,64.73
cEth,cEth,2021-08-24,5432484676.0,8776659.0,66.63,63.98
cEth,cEth,2021-08-23,5300625371.0,13137768.0,64.94,66.63
cEth,cEth,2021-08-22,5251978622.0,65060061.0,64.84,64.94
cEth,cEth,2021-08-21,5264718092.0,30608634.0,65.67,64.84
cEth,cEth,2021-08-20,4902062678.0,5868901.0,62.96,65.67
cEth,cEth,2021-08-19,4906777993.0,132969134.0,60.86,62.96
cEth,cEth,2021-08-18,4748731821.0,3291091.0,60.34,60.86
cEth,cEth,2021-08-17,5003928967.0,66342419.0,63.48,60.34
cEth,cEth,2021-08-16,5122384587.0,11218893.0,66.35,63.48
cEth,cEth,2021-08-15,5056057075.0,5097100.0,65.46,66.35
cEth,cEth,2021-08-14,5139891605.0,10225402.0,66.55,65.46
cEth,cEth,2021-08-13,4722489474.0,66521506.0,61.02,66.55
cEth,cEth,2021-08-12,4835452921.0,43068840.0,63.52,61.02
cEth,cEth,2021-08-11,4736254864.0,12459140.0,62.79,63.52
cEth,cEth,2021-08-10,4659745677.0,7706350.0,63.38,62.79
cEth,cEth,2021-08-09,4558473957.0,32324019.0,60.65,63.38
cEth,cEth,2021-08-08,4721326569.0,2852137.0,63.15,60.65
cEth,cEth,2021-08-07,4362462232.0,19993410.0,57.87,63.15
cEth,cEth,2021-08-06,4296508599.0,35158142.0,56.67,57.87
cEth,cEth,2021-08-05,4119985513.0,8814094.0,54.61,56.67
cEth,cEth,2021-08-04,3790907754.0,22369399.0,50.32,54.61
cEth,cEth,2021-08-03,3957719434.0,16288925.0,52.55,50.32
cEth,cEth,2021-08-02,3881916187.0,104834.0,51.2,52.55
cEth,cEth,2021-08-01,3848366165.0,23330230.0,51.03,51.2
cEth,cEth,2021-07-31,3660992262.0,6214029.0,49.13,51.03
cEth,cEth,2021-07-30,3601762071.0,10305104.0,47.84,49.13
cEth,cEth,2021-07-29,3453593179.0,5089338.0,46.09,47.84
cEth,cEth,2021-07-28,3440389045.0,14492367.0,45.82,46.09
cEth,cEth,2021-07-27,3391341168.0,146526396.0,44.78,45.82
cEth,cEth,2021-07-26,3151163715.0,70462624.0,43.94,44.78
cEth,cEth,2021-07-25,3065887183.0,28067510.0,43.72,43.94
cEth,cEth,2021-07-24,3000110289.0,51672180.0,42.45,43.72
cEth,cEth,2021-07-23,2785349918.0,64194959.0,40.62,42.45
cEth,cEth,2021-07-22,2811101745.0,11588398.0,40.11,40.62
cEth,cEth,2021-07-21,2545570642.0,19302024.0,35.87,40.11
cEth,cEth,2021-07-20,2596602326.0,38407541.0,36.66,35.87
cEth,cEth,2021-07-19,2633065517.0,25085455.0,38.04,36.66
cEth,cEth,2021-07-18,2669621258.0,22623255.0,38.12,38.04
cEth,cEth,2021-07-17,2618483981.0,10509323.0,37.7,38.12
cEth,cEth,2021-07-16,2643550866.0,163085.0,38.34,37.7
cEth,cEth,2021-07-15,2755187797.0,14768199.0,40.0,38.34
cEth,cEth,2021-07-14,2669126281.0,10749946.0,38.92,40.0
cEth,cEth,2021-07-13,2783039765.0,227432504.0,40.85,38.92
cEth,cEth,2021-07-12,2683974429.0,35691206.0,43.01,40.85
cEth,cEth,2021-07-11,2615003856.0,3106175.0,42.51,43.01
cEth,cEth,2021-07-10,2663411069.0,5539723.0,43.25,42.51
cEth,cEth,2021-07-09,2642430712.0,720630.0,42.59,43.25
cEth,cEth,2021-07-08,2886469063.0,93252697.0,46.55,42.59
cEth,cEth,2021-07-07,2785420308.0,20942822.0,46.56,46.55
cEth,cEth,2021-07-06,2640075991.0,18599464.0,44.37,46.56
cEth,cEth,2021-07-05,2795356950.0,54898275.0,46.73,44.37
cEth,cEth,2021-07-04,2608715933.0,16441952.0,44.74,46.73
cEth,cEth,2021-07-03,2510954118.0,776799.0,43.21,44.74
cEth,cEth,2021-07-02,2464740985.0,17496745.0,42.47,43.21
cEth,cEth,2021-07-01,2663154592.0,2528274.0,45.71,42.47
cEth,cEth,2021-06-30,2542264205.0,1307691.0,44.15,45.71
cEth,cEth,2021-06-29,2402187201.0,3528437.0,41.76,44.15
cEth,cEth,2021-06-28,2279293875.0,18693340.0,39.64,41.76
cEth,cEth,2021-06-27,2097907629.0,5413058.0,36.45,39.64
cEth,cEth,2021-06-26,2122555088.0,15969742.0,36.57,36.45
cEth,cEth,2021-06-25,2342517165.0,16446291.0,39.93,36.57
cEth,cEth,2021-06-24,2269758476.0,849767.0,39.03,39.93
cEth,cEth,2021-06-23,2166285015.0,10435466.0,37.35,39.03
cEth,cEth,2021-06-22,2184739864.0,21476421.0,37.97,37.35
cEth,cEth,2021-06-21,2680425037.0,18054969.0,45.56,37.97
cEth,cEth,2021-06-20,2560778025.0,135972866.0,43.56,45.56
cEth,cEth,2021-06-19,2761274075.0,36282166.0,44.79,43.56
cEth,cEth,2021-06-18,2910969560.0,180417473.0,47.73,44.79
cEth,cEth,2021-06-17,2711191600.0,67783527.0,47.33,47.73
cEth,cEth,2021-06-16,3020213276.0,21649969.0,51.29,47.33
cEth,cEth,2021-06-15,3019138619.0,19763610.0,51.43,51.29
